,url,normal,xss,dir
15443,"127.0.0.1 - - [03/May/2021:03:28:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Violetta HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19611,"127.0.0.1 - - [03/May/2021:03:26:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sukhwant HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6661,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",0,1,0
7246,"127.0.0.1 - - [03/May/2021:03:27:20 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Timi HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17658,"127.0.0.1 - - [03/May/2021:02:35:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style><img src=\""</style><img"" 400 0 ""-"" ""-""",0,1,0
2824,"127.0.0.1 - - [03/May/2021:10:05:41 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2e%2e%5c%2e%2e%5c%2e%2e%5cetc%5cpasswd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
18295,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=javascript:alert('XSS')>"" 400 0 ""-"" ""-""",0,1,0
772,"127.0.0.1 - - [03/May/2021:02:35:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<marquee onstart='javascript:alert('1');'>=(\xc3\xa2\xc2\x97\xc2\x95_\xc3\xa2\xc2\x97\xc2\x95)="" 400 0 ""-"" ""-""",0,1,0
254,"127.0.0.1 - - [03/May/2021:03:19:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Katy HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12482,"127.0.0.1 - - [03/May/2021:03:20:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lester HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18370,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""javas\\x0Ccript:javascript:alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
12165,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<frame onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
4136,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<meter onmousedown=\""alert(1)\"">test</meter>"" 400 0 ""-"" ""-""",0,1,0
9960,"127.0.0.1 - - [03/May/2021:03:21:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Magdalene HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5870,"127.0.0.1 - - [03/May/2021:03:41:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<ruby onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
14394,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<body>Hello</body> HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
11210,"127.0.0.1 - - [03/May/2021:03:25:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rodrigo HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3660,"127.0.0.1 - - [03/May/2021:03:15:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Elyse HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19672,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=&lt; HTTP/1.1"" 200 1685 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
1351,"127.0.0.1 - - [03/May/2021:03:41:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<q draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
10666,"127.0.0.1 - - [03/May/2021:03:21:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Malinde HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17509,"127.0.0.1 - - [03/May/2021:03:10:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Agretha HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17868,"127.0.0.1 - - [03/May/2021:03:26:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sibylla HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12696,"127.0.0.1 - - [03/May/2021:03:26:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sofie HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4376,"127.0.0.1 - - [03/May/2021:03:15:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Fay HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3226,"127.0.0.1 - - [03/May/2021:03:40:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<data onmouseout=\""alert(1)\"">test</data>"" 400 0 ""-"" ""-""",0,1,0
19060,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<plaintext draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
6109,"127.0.0.1 - - [03/May/2021:03:40:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<menu id=x"" 400 0 ""-"" ""-""",0,1,0
16713,"127.0.0.1 - - [03/May/2021:03:27:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Toshi HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8045,"127.0.0.1 - - [03/May/2021:03:11:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Beb HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16617,"127.0.0.1 - - [03/May/2021:03:19:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Krissie HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9064,"127.0.0.1 - - [03/May/2021:03:06:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=incoming HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
380,"127.0.0.1 - - [03/May/2021:03:24:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Purnam HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4880,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
2548,"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<center onmouseover=\""alert(1)\"">test</center>"" 400 0 ""-"" ""-""",0,1,0
12429,"127.0.0.1 - - [03/May/2021:03:13:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cicily HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11410,"127.0.0.1 - - [03/May/2021:03:41:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>:target {color:red;}</style><slot"" 400 0 ""-"" ""-""",0,1,0
13297,"127.0.0.1 - - [03/May/2021:03:16:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gretel HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17572,"127.0.0.1 - - [03/May/2021:03:17:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Herve HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13477,"127.0.0.1 - - [28/Apr/2021:21:58:09 -0400] ""GET /DVWA/dvwa/images/logo.png HTTP/1.1"" 304 181 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6211,"127.0.0.1 - - [03/May/2021:03:41:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg><h1 onload=alert(1)></h1>"" 400 0 ""-"" ""-""",0,1,0
4785,"127.0.0.1 - - [03/May/2021:03:18:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jo-anne HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16196,"127.0.0.1 - - [03/May/2021:03:16:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Freddi HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7077,"127.0.0.1 - - [03/May/2021:03:05:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=buzon HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6370,"127.0.0.1 - - [03/May/2021:03:16:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gale HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6735,"127.0.0.1 - - [03/May/2021:03:41:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<progress draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
11310,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dir onmouseenter=\""alert(1)\"">test</dir>"" 400 0 ""-"" ""-""",0,1,0
2893,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=&#x0003C HTTP/1.1"" 400 0 ""-"" ""-""",0,1,0
19805,"127.0.0.1 - - [03/May/2021:03:26:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Solita HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19844,"127.0.0.1 - - [03/May/2021:03:40:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<blockquote onclick=\""alert(1)\"">test</blockquote>"" 400 0 ""-"" ""-""",0,1,0
20314,"127.0.0.1 - - [03/May/2021:03:25:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rosemonde HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8331,"127.0.0.1 - - [03/May/2021:03:27:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tomasine HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2820,"127.0.0.1 - - [03/May/2021:03:41:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<option draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
8159,"127.0.0.1 - - [03/May/2021:03:14:16 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Delbert HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7350,"127.0.0.1 - - [03/May/2021:03:15:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Errol HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15996,"127.0.0.1 - - [03/May/2021:03:19:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kai-Wai HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9788,"127.0.0.1 - - [28/Apr/2021:22:32:45 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot%2eini%00 HTTP/1.1"" 200 1315 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
4062,"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tr oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
17480,"127.0.0.1 - - [03/May/2021:03:28:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Weber HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9000,"127.0.0.1 - - [03/May/2021:10:03:16 -0400] ""GET /DVWA/vulnerabilities/fi/?page=include.php HTTP/1.1"" 200 1590 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
15179,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=javascript:alert(\""XSS\"")>"" 400 0 ""-"" ""-""",0,1,0
15475,"127.0.0.1 - - [03/May/2021:03:16:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gretchen HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10570,"127.0.0.1 - - [03/May/2021:03:10:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Alvaro HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16159,"127.0.0.1 - - [03/May/2021:10:05:41 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
2530,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script x>"" 400 0 ""-"" ""-""",0,1,0
14835,"127.0.0.1 - - [03/May/2021:03:06:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=documentos HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7778,"127.0.0.1 - - [03/May/2021:02:34:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29;"" 400 0 ""-"" ""-""",0,1,0
13039,"127.0.0.1 - - [03/May/2021:03:28:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Zelma HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13151,"127.0.0.1 - - [03/May/2021:03:41:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<pre onmouseleave=\""alert(1)\"">test</pre>"" 400 0 ""-"" ""-""",0,1,0
86,"127.0.0.1 - - [03/May/2021:03:06:46 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=js HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18894,"127.0.0.1 - - [03/May/2021:03:40:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<address id=x"" 400 0 ""-"" ""-""",0,1,0
17248,"127.0.0.1 - - [03/May/2021:10:23:33 -0400] ""GET /DVWA/vulnerabilities/fi/?page=apache.php HTTP/1.1"" 200 1350 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19223,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
17097,"127.0.0.1 - - [03/May/2021:03:05:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=cgi HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4702,"127.0.0.1 - - [03/May/2021:03:24:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ranea HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15375,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\\\"";alert('XSS');// HTTP/1.1"" 200 1708 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
18847,"127.0.0.1 - - [03/May/2021:03:28:48 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Zarrin HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13460,"127.0.0.1 - - [03/May/2021:03:14:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dody HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6297,"127.0.0.1 - - [03/May/2021:03:15:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Erena HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19928,"127.0.0.1 - - [03/May/2021:03:18:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jaquenetta HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16922,"127.0.0.1 - - [03/May/2021:03:21:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Madelena HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2396,"127.0.0.1 - - [03/May/2021:03:15:59 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Felix HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10820,"127.0.0.1 - - [03/May/2021:02:35:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<frameset onScroll"" 400 0 ""-"" ""-""",0,1,0
4164,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<form id=test"" 400 0 ""-"" ""-""",0,1,0
13728,"127.0.0.1 - - [03/May/2021:03:11:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ayn HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19989,"127.0.0.1 - - [03/May/2021:03:06:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=games HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15423,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\xE3\\x80\\x80javascript:alert(1)</script> HTTP/1.1"" 200 1724 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
14401,"127.0.0.1 - - [03/May/2021:03:41:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<small draggable=\""true\"""" 400 0 ""-"" ""-""",0,1,0
19423,"127.0.0.1 - - [03/May/2021:03:23:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Orella HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18551,"127.0.0.1 - - [03/May/2021:03:41:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><dl"" 400 0 ""-"" ""-""",0,1,0
9851,"127.0.0.1 - - [03/May/2021:03:40:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<header onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
7863,"127.0.0.1 - - [03/May/2021:03:12:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carena HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
755,"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onblur=alert(1)"" 400 0 ""-"" ""-""",0,1,0
5030,"127.0.0.1 - - [03/May/2021:03:11:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Betteanne HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12897,"127.0.0.1 - - [03/May/2021:03:17:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Herre HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10040,"127.0.0.1 - - [03/May/2021:02:34:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg onLoad"" 400 0 ""-"" ""-""",0,1,0
17774,"127.0.0.1 - - [03/May/2021:10:23:45 -0400] ""GET /DVWA/vulnerabilities/fi/?page=chan.php HTTP/1.1"" 200 1350 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
